256, 128, 1, 27.000000, 1, 10073 
258, 129, 1, 26.000000, 1, 10765 
260, 130, 1, 32.000000, 1, 11446 
262, 131, 10099, 131.000000, 2527, 0 
264, 132, 10023, 133.000000, 2508, 0 
266, 133, 9949, 132.000000, 2489, 0 
268, 134, 9875, 136.000000, 2471, 0 
270, 135, 9801, 129.000000, 2452, 0 
272, 136, 9731, 132.000000, 2435, 0 
274, 137, 9661, 130.000000, 2417, 0 
276, 138, 9591, 131.000000, 2400, 0 
278, 139, 9523, 139.000000, 2382, 0 
280, 140, 7092, 24.000000, 2, 0 
282, 141, 7042, 24.000000, 2, 0 
284, 142, 6993, 26.000000, 2, 0 
286, 143, 6944, 24.000000, 2, 0 
288, 144, 6896, 24.000000, 2, 0 
290, 145, 6849, 28.000000, 2, 0 
292, 146, 6802, 26.000000, 2, 0 
294, 147, 6756, 24.000000, 2, 0 
296, 148, 10737, 206.000000, 4027, 0 
298, 149, 6666, 23.000000, 2, 0 
300, 150, 6622, 22.000000, 2, 0 
302, 151, 6578, 24.000000, 2, 0 
304, 152, 6535, 24.000000, 2, 0 
306, 153, 9739, 155.000000, 3247, 0 
308, 154, 9676, 158.000000, 3226, 0 
310, 155, 9616, 156.000000, 3206, 0 
312, 156, 9553, 155.000000, 3185, 0 
314, 157, 6330, 26.000000, 1, 0 
316, 158, 6290, 28.000000, 1, 0 
318, 159, 6251, 25.000000, 1, 0 
320, 160, 6212, 30.000000, 1, 0 
322, 161, 6173, 26.000000, 1, 0 
324, 162, 6135, 22.000000, 1, 0 
326, 163, 6098, 27.000000, 1, 0 
328, 164, 6061, 26.000000, 1, 0 
330, 165, 6025, 25.000000, 1, 0 
332, 166, 5989, 24.000000, 1, 0 
334, 167, 5953, 25.000000, 1, 0 
336, 168, 5918, 26.000000, 1, 0 
338, 169, 5883, 28.000000, 1, 0 
340, 170, 5848, 25.000000, 1, 0 
342, 171, 5814, 25.000000, 1, 0 
344, 172, 5781, 25.000000, 1, 0 
346, 173, 5748, 23.000000, 1, 0 
348, 174, 5715, 25.000000, 1, 0 
350, 175, 9865, 176.000000, 2393, 0 
352, 176, 11297, 174.000000, 2825, 0 
354, 177, 10981, 101.000000, 128, 0 
356, 178, 11039, 163.000000, 68, 0 
358, 179, 11109, 106.000000, 2, 0 
360, 180, 11047, 21.000000, 2, 0 
362, 181, 10987, 26.000000, 2, 0 
364, 182, 10927, 26.000000, 2, 0 
366, 183, 10867, 22.000000, 2, 0 
368, 184, 10809, 24.000000, 2, 0 
370, 185, 10751, 19.000000, 2, 0 
372, 186, 10693, 25.000000, 2, 0 
374, 187, 10637, 24.000000, 2, 0 
376, 188, 10581, 24.000000, 2, 0 
378, 189, 10525, 25.000000, 2, 0 
380, 190, 10469, 27.000000, 2, 0 
382, 191, 10415, 23.000000, 2, 0 
384, 192, 10361, 24.000000, 2, 0 
386, 193, 10307, 24.000000, 2, 0 
388, 194, 10255, 27.000000, 2, 0 
390, 195, 10203, 24.000000, 2, 0 
392, 196, 10151, 23.000000, 2, 0 
394, 197, 10099, 24.000000, 2, 0 
396, 198, 10049, 22.000000, 2, 0 
398, 199, 9999, 24.000000, 2, 0 
400, 200, 9949, 24.000000, 2, 0 
402, 201, 9899, 30.000000, 2, 0 
404, 202, 9851, 23.000000, 2, 0 
406, 203, 9801, 23.000000, 2, 0 
408, 204, 9757, 25.000000, 1, 0 
410, 205, 9709, 26.000000, 1, 0 
412, 206, 9661, 23.000000, 1, 0 
414, 207, 9615, 21.000000, 1, 0 
416, 208, 9569, 25.000000, 1, 0 
418, 209, 9523, 23.000000, 1, 0 
420, 210, 9479, 25.000000, 1, 0 
422, 211, 9433, 24.000000, 1, 0 
424, 212, 9389, 26.000000, 1, 0 
426, 213, 9345, 24.000000, 1, 0 
428, 214, 9303, 26.000000, 1, 0 
430, 215, 9259, 28.000000, 1, 0 
432, 216, 9217, 22.000000, 1, 0 
434, 217, 9175, 23.000000, 1, 0 
436, 218, 10273, 187.000000, 1143, 0 
438, 219, 10225, 171.000000, 1137, 0 
440, 220, 10180, 178.000000, 1132, 0 
442, 221, 10135, 177.000000, 1127, 0 
444, 222, 10090, 178.000000, 1122, 0 
446, 223, 10282, 183.000000, 1037, 0 
448, 224, 10369, 189.000000, 989, 0 
450, 225, 1, 25.000000, 0, 5830 
452, 226, 1, 26.000000, 0, 5605 
454, 227, 10525, 170.000000, 878, 0 
456, 228, 1, 25.000000, 0, 5159 
458, 229, 10432, 182.000000, 871, 0 
460, 230, 1, 25.000000, 0, 4722 
462, 231, 10477, 175.000000, 818, 0 
464, 232, 10645, 180.000000, 743, 0 
466, 233, 1, 25.000000, 0, 4274 
468, 234, 1, 32.000000, 0, 4254 
470, 235, 1, 25.000000, 0, 4237 
472, 236, 1, 23.000000, 0, 4219 
474, 237, 1, 22.000000, 0, 8384 
476, 238, 1, 27.000000, 0, 4648 
478, 239, 1, 28.000000, 0, 4997 
480, 240, 1, 25.000000, 0, 4393 
482, 241, 1, 24.000000, 0, 4860 
484, 242, 1, 23.000000, 0, 5324 
486, 243, 1, 23.000000, 0, 5785 
488, 244, 1, 23.000000, 0, 5715 
490, 245, 1, 31.000000, 0, 4066 
492, 246, 1, 29.000000, 0, 5396 
494, 247, 1, 26.000000, 0, 6718 
496, 248, 1, 27.000000, 0, 8029 
498, 249, 1, 24.000000, 0, 6401 
500, 250, 1, 28.000000, 0, 3987 
502, 251, 1, 26.000000, 0, 5668 
504, 252, 1, 29.000000, 0, 5928 
506, 253, 1, 25.000000, 0, 6560 
508, 254, 1, 23.000000, 0, 5881 
510, 255, 1, 28.000000, 0, 6137 
512, 256, 1, 28.000000, 0, 6285 
514, 257, 7749, 26.000000, 1, 3873 
516, 258, 7721, 27.000000, 1, 3859 
518, 259, 1, 37.000000, 0, 7690 
520, 260, 7661, 25.000000, 1, 3829 
522, 261, 7631, 27.000000, 1, 3814 
524, 262, 7605, 27.000000, 0, 3801 
526, 263, 7573, 25.000000, 1, 3785 
528, 264, 7547, 26.000000, 0, 3772 
530, 265, 7519, 26.000000, 0, 3758 
532, 266, 7491, 25.000000, 0, 3744 
534, 267, 7463, 26.000000, 0, 3730 
536, 268, 7435, 26.000000, 0, 3716 
538, 269, 7407, 27.000000, 0, 3702 
540, 270, 7381, 27.000000, 0, 3689 
542, 271, 7353, 26.000000, 0, 3675 
544, 272, 7327, 27.000000, 0, 3662 
546, 273, 7299, 26.000000, 0, 3648 
548, 274, 7273, 28.000000, 0, 3635 
550, 275, 7247, 25.000000, 0, 3622 
552, 276, 7221, 26.000000, 0, 3609 
554, 277, 7195, 29.000000, 0, 3596 
556, 278, 7169, 26.000000, 0, 3583 
558, 279, 7143, 25.000000, 0, 3570 
560, 280, 7117, 26.000000, 0, 3557 
562, 281, 7093, 26.000000, 0, 3545 
564, 282, 7067, 27.000000, 0, 3532 
566, 283, 7043, 26.000000, 0, 3520 
568, 284, 7017, 26.000000, 0, 3507 
570, 285, 6993, 26.000000, 0, 3495 
572, 286, 6969, 25.000000, 0, 3483 
574, 287, 6945, 25.000000, 0, 3471 
576, 288, 6921, 31.000000, 0, 3459 
578, 289, 6897, 27.000000, 0, 3447 
580, 290, 6873, 26.000000, 0, 3435 
582, 291, 6849, 27.000000, 0, 3423 
584, 292, 6825, 25.000000, 0, 3411 
586, 293, 6803, 25.000000, 0, 3400 
588, 294, 6779, 25.000000, 0, 3388 
590, 295, 6757, 25.000000, 0, 3377 
592, 296, 6735, 26.000000, 0, 3366 
594, 297, 6711, 26.000000, 0, 3354 
596, 298, 6689, 26.000000, 0, 3343 
598, 299, 6667, 30.000000, 0, 3332 
600, 300, 6645, 27.000000, 0, 3321 
602, 301, 6623, 27.000000, 0, 3310 
604, 302, 6601, 27.000000, 0, 3299 
606, 303, 6579, 26.000000, 0, 3288 
608, 304, 6557, 26.000000, 0, 3277 
610, 305, 6535, 25.000000, 0, 3266 
612, 306, 6515, 25.000000, 0, 3256 
614, 307, 6493, 26.000000, 0, 3245 
616, 308, 6473, 26.000000, 0, 3235 
618, 309, 6451, 26.000000, 0, 3224 
620, 310, 6431, 40.000000, 0, 3214 
622, 311, 6411, 26.000000, 0, 3204 
624, 312, 6389, 25.000000, 0, 3193 
626, 313, 6369, 26.000000, 0, 3183 
628, 314, 6349, 26.000000, 0, 3173 
630, 315, 6329, 26.000000, 0, 3163 
632, 316, 6309, 27.000000, 0, 3153 
634, 317, 6289, 27.000000, 0, 3143 
636, 318, 6269, 27.000000, 0, 3133 
638, 319, 6251, 26.000000, 0, 3124 
640, 320, 6231, 26.000000, 0, 3114 
642, 321, 6211, 41.000000, 0, 3104 
644, 322, 6191, 26.000000, 0, 3094 
646, 323, 6173, 26.000000, 0, 3085 
648, 324, 6153, 27.000000, 0, 3075 
650, 325, 6135, 27.000000, 0, 3066 
652, 326, 6117, 26.000000, 0, 3057 
654, 327, 6097, 26.000000, 0, 3047 
656, 328, 6079, 28.000000, 0, 3038 
658, 329, 6061, 26.000000, 0, 3029 
660, 330, 6043, 26.000000, 0, 3020 
662, 331, 6025, 25.000000, 0, 3011 
664, 332, 6007, 37.000000, 0, 3002 
666, 333, 5989, 25.000000, 0, 2993 
668, 334, 5971, 26.000000, 0, 2984 
670, 335, 5953, 26.000000, 0, 2975 
672, 336, 5935, 25.000000, 0, 2966 
674, 337, 5917, 27.000000, 0, 2957 
676, 338, 5899, 25.000000, 0, 2948 
678, 339, 5883, 27.000000, 0, 2940 
680, 340, 5865, 26.000000, 0, 2931 
682, 341, 5847, 25.000000, 0, 2922 
684, 342, 5831, 28.000000, 0, 2914 
686, 343, 5813, 39.000000, 0, 2905 
688, 344, 5797, 26.000000, 0, 2897 
690, 345, 5781, 27.000000, 0, 2889 
692, 346, 5763, 27.000000, 0, 2880 
694, 347, 5747, 26.000000, 0, 2872 
696, 348, 5731, 27.000000, 0, 2864 
698, 349, 5715, 27.000000, 0, 2856 
700, 350, 5699, 27.000000, 0, 2848 
702, 351, 5681, 26.000000, 0, 2839 
704, 352, 5665, 26.000000, 0, 2831 
706, 353, 5651, 23.000000, 0, 0 
708, 354, 5635, 25.000000, 0, 0 
710, 355, 5619, 26.000000, 0, 0 
712, 356, 5605, 25.000000, 0, 0 
714, 357, 5589, 23.000000, 0, 0 
716, 358, 5573, 25.000000, 0, 0 
718, 359, 5557, 26.000000, 0, 0 
720, 360, 5543, 27.000000, 0, 0 
722, 361, 5527, 25.000000, 0, 0 
724, 362, 5511, 22.000000, 0, 0 
726, 363, 5995, 25.000000, 0, 249 
728, 364, 5979, 24.000000, 0, 249 
730, 365, 6951, 25.000000, 0, 742 
732, 366, 6933, 26.000000, 0, 741 
734, 367, 5933, 28.000000, 0, 248 
736, 368, 5917, 27.000000, 0, 247 
738, 369, 6877, 26.000000, 0, 735 
740, 370, 7839, 25.000000, 0, 1223 
742, 371, 9845, 26.000000, 0, 2233 
744, 372, 8037, 23.000000, 0, 1337 
746, 373, 9003, 23.000000, 0, 1827 
748, 374, 9141, 25.000000, 0, 1903 
750, 375, 8705, 26.000000, 0, 1692 
752, 376, 7719, 26.000000, 0, 1206 
754, 377, 9687, 24.000000, 0, 2197 
756, 378, 9777, 24.000000, 0, 2249 
758, 379, 8865, 24.000000, 0, 1800 
760, 380, 7887, 27.000000, 0, 1318 
762, 381, 10469, 23.000000, 0, 2616 
764, 382, 10439, 25.000000, 0, 2608 
766, 383, 10415, 21.000000, 0, 2602 
768, 384, 10387, 24.000000, 0, 2595 
770, 385, 10361, 24.000000, 0, 2589 
772, 386, 10333, 24.000000, 0, 2582 
774, 387, 10309, 24.000000, 0, 2576 
776, 388, 10281, 23.000000, 0, 2569 
778, 389, 10257, 27.000000, 0, 2563 
780, 390, 10229, 24.000000, 0, 2556 
782, 391, 10205, 25.000000, 0, 2550 
784, 392, 10177, 23.000000, 0, 2543 
786, 393, 10153, 24.000000, 0, 2537 
788, 394, 10125, 20.000000, 0, 2530 
790, 395, 10101, 22.000000, 0, 2524 
792, 396, 10073, 24.000000, 0, 2517 
794, 397, 10049, 23.000000, 0, 2511 
796, 398, 10025, 24.000000, 0, 2505 
798, 399, 10001, 24.000000, 0, 2499 
800, 400, 9973, 28.000000, 0, 2492 
802, 401, 9949, 24.000000, 0, 2486 
804, 402, 9925, 24.000000, 0, 2480 
806, 403, 9901, 23.000000, 0, 2474 
808, 404, 9877, 26.000000, 0, 2468 
810, 405, 9853, 20.000000, 0, 2462 
812, 406, 9829, 24.000000, 0, 2456 
814, 407, 9801, 24.000000, 0, 2449 
816, 408, 9777, 23.000000, 0, 2443 
818, 409, 9757, 24.000000, 0, 2438 
820, 410, 9733, 26.000000, 0, 2432 
822, 411, 9709, 22.000000, 0, 2426 
824, 412, 9685, 24.000000, 0, 2420 
826, 413, 9661, 23.000000, 0, 2414 
828, 414, 9637, 24.000000, 0, 2408 
830, 415, 9613, 22.000000, 0, 2402 
832, 416, 9593, 23.000000, 0, 2397 
834, 417, 9569, 22.000000, 0, 2391 
836, 418, 9545, 32.000000, 0, 2385 
838, 419, 9521, 27.000000, 0, 2379 
840, 420, 9501, 25.000000, 0, 2374 
842, 421, 9477, 25.000000, 0, 2368 
844, 422, 9457, 26.000000, 0, 2363 
846, 423, 9433, 25.000000, 0, 2357 
848, 424, 9409, 26.000000, 0, 2351 
850, 425, 9389, 27.000000, 0, 2346 
852, 426, 9365, 25.000000, 0, 2340 
854, 427, 9345, 25.000000, 0, 2335 
856, 428, 9325, 26.000000, 0, 2330 
858, 429, 9301, 26.000000, 0, 2324 
860, 430, 9281, 26.000000, 0, 2319 
862, 431, 9257, 26.000000, 0, 2313 
864, 432, 9237, 25.000000, 0, 2308 
866, 433, 9217, 25.000000, 0, 2303 
868, 434, 9193, 26.000000, 0, 2297 
870, 435, 9173, 26.000000, 0, 2292 
872, 436, 9153, 24.000000, 0, 2287 
874, 437, 9133, 27.000000, 0, 2282 
876, 438, 6835, 26.000000, 0, 0 
878, 439, 9089, 33.000000, 0, 2271 
880, 440, 6805, 25.000000, 0, 0 
882, 441, 9049, 27.000000, 0, 2261 
884, 442, 6775, 27.000000, 0, 0 
886, 443, 9009, 26.000000, 0, 2251 
888, 444, 6745, 26.000000, 0, 0 
890, 445, 6730, 26.000000, 0, 0 
892, 446, 6715, 26.000000, 0, 0 
894, 447, 6700, 32.000000, 0, 0 
896, 448, 6685, 26.000000, 0, 0 
898, 449, 6670, 27.000000, 0, 0 
900, 450, 6655, 25.000000, 0, 0 
902, 451, 6640, 26.000000, 0, 0 
904, 452, 6625, 28.000000, 0, 0 
906, 453, 6610, 26.000000, 0, 0 
908, 454, 6595, 27.000000, 0, 0 
910, 455, 6580, 26.000000, 0, 0 
912, 456, 6568, 26.000000, 0, 0 
914, 457, 6553, 26.000000, 0, 0 
916, 458, 6538, 33.000000, 0, 0 
918, 459, 6523, 26.000000, 0, 0 
920, 460, 6511, 26.000000, 0, 0 
922, 461, 6496, 26.000000, 0, 0 
924, 462, 6481, 26.000000, 0, 0 
926, 463, 6469, 26.000000, 0, 0 
928, 464, 6454, 26.000000, 0, 0 
930, 465, 6439, 28.000000, 0, 0 
932, 466, 6427, 25.000000, 0, 0 
934, 467, 6412, 27.000000, 0, 0 
936, 468, 6400, 25.000000, 0, 0 
938, 469, 6385, 25.000000, 0, 0 
940, 470, 6373, 26.000000, 0, 0 
942, 471, 6358, 26.000000, 0, 0 
944, 472, 6346, 25.000000, 0, 0 
946, 473, 6331, 26.000000, 0, 0 
948, 474, 6319, 27.000000, 0, 0 
950, 475, 6304, 27.000000, 0, 0 
952, 476, 6292, 27.000000, 0, 0 
954, 477, 6280, 27.000000, 0, 0 
956, 478, 6265, 26.000000, 0, 0 
958, 479, 6253, 26.000000, 0, 0 
960, 480, 6241, 39.000000, 0, 0 
962, 481, 6226, 26.000000, 0, 0 
964, 482, 6214, 27.000000, 0, 0 
966, 483, 6202, 27.000000, 0, 0 
968, 484, 6187, 25.000000, 0, 0 
970, 485, 6175, 26.000000, 0, 0 
972, 486, 6163, 27.000000, 0, 0 
974, 487, 6151, 27.000000, 0, 0 
976, 488, 6136, 27.000000, 0, 0 
978, 489, 6124, 26.000000, 0, 0 
980, 490, 6112, 26.000000, 0, 0 
982, 491, 6100, 27.000000, 0, 0 
984, 492, 6088, 27.000000, 0, 0 
986, 493, 6076, 26.000000, 0, 0 
988, 494, 6064, 27.000000, 0, 0 
990, 495, 6052, 26.000000, 0, 0 
992, 496, 6040, 26.000000, 0, 0 
994, 497, 6028, 26.000000, 0, 0 
996, 498, 6016, 27.000000, 0, 0 
998, 499, 6004, 27.000000, 0, 0 
1000, 500, 5992, 26.000000, 0, 0 
1002, 501, 5980, 26.000000, 0, 0 
1004, 502, 5968, 31.000000, 0, 0 
1006, 503, 5956, 27.000000, 0, 0 
1008, 504, 5944, 27.000000, 0, 0 
1010, 505, 5932, 27.000000, 0, 0 
1012, 506, 5920, 25.000000, 0, 0 
1014, 507, 5908, 25.000000, 0, 0 
1016, 508, 5896, 26.000000, 0, 0 
1018, 509, 5884, 25.000000, 0, 0 
1020, 510, 5872, 26.000000, 0, 0 
1022, 511, 5863, 26.000000, 0, 0 
1024, 512, 5851, 26.000000, 0, 0 
1026, 513, 5839, 41.000000, 0, 0 
1028, 514, 5827, 26.000000, 0, 0 
1030, 515, 5815, 27.000000, 0, 0 
1032, 516, 5806, 27.000000, 0, 0 
1034, 517, 5794, 26.000000, 0, 0 
1036, 518, 5782, 26.000000, 0, 0 
1038, 519, 5773, 26.000000, 0, 0 
1040, 520, 5761, 26.000000, 0, 0 
1042, 521, 5749, 27.000000, 0, 0 
1044, 522, 5740, 27.000000, 0, 0 
1046, 523, 7612, 28.000000, 0, 628 
1048, 524, 5725, 43.000000, 0, 3 
1050, 525, 6415, 25.000000, 0, 236 
1052, 526, 7593, 25.000000, 0, 0 
1054, 527, 7807, 22.000000, 0, 708 
1056, 528, 7565, 24.000000, 0, 0 
1058, 529, 7549, 25.000000, 0, 0 
1060, 530, 7537, 26.000000, 0, 0 
1062, 531, 7521, 25.000000, 0, 0 
1064, 532, 7509, 23.000000, 0, 0 
1066, 533, 7493, 26.000000, 0, 0 
1068, 534, 7481, 24.000000, 0, 0 
1070, 535, 7465, 25.000000, 0, 0 
1072, 536, 7453, 26.000000, 0, 0 
1074, 537, 7437, 25.000000, 0, 0 
1076, 538, 7425, 26.000000, 0, 0 
1078, 539, 7409, 26.000000, 0, 0 
1080, 540, 7397, 26.000000, 0, 0 
1082, 541, 7385, 29.000000, 0, 0 
1084, 542, 7369, 25.000000, 0, 0 
1086, 543, 7357, 28.000000, 0, 0 
1088, 544, 7341, 26.000000, 0, 0 
1090, 545, 7329, 23.000000, 0, 0 
1092, 546, 7317, 26.000000, 0, 0 
1094, 547, 7301, 26.000000, 0, 0 
1096, 548, 7289, 25.000000, 0, 0 
1098, 549, 7277, 26.000000, 0, 0 
1100, 550, 7261, 25.000000, 0, 0 
1102, 551, 7249, 25.000000, 0, 0 
1104, 552, 7237, 27.000000, 0, 0 
1106, 553, 7225, 26.000000, 0, 0 
1108, 554, 7209, 23.000000, 0, 0 
1110, 555, 7197, 25.000000, 0, 0 
1112, 556, 7185, 24.000000, 0, 0 
1114, 557, 7173, 26.000000, 0, 0 
1116, 558, 7157, 26.000000, 0, 0 
1118, 559, 7145, 25.000000, 0, 0 
1120, 560, 7133, 26.000000, 0, 0 
1122, 561, 7121, 25.000000, 0, 0 
1124, 562, 7109, 25.000000, 0, 0 
1126, 563, 7097, 27.000000, 0, 0 
1128, 564, 7081, 25.000000, 0, 0 
1130, 565, 7069, 32.000000, 0, 0 
1132, 566, 7057, 26.000000, 0, 0 
1134, 567, 7045, 24.000000, 0, 0 
1136, 568, 7033, 26.000000, 0, 0 
1138, 569, 7021, 26.000000, 0, 0 
1140, 570, 7009, 25.000000, 0, 0 
1142, 571, 6997, 22.000000, 0, 0 
1144, 572, 6985, 26.000000, 0, 0 
1146, 573, 6973, 25.000000, 0, 0 
1148, 574, 6961, 25.000000, 0, 0 
1150, 575, 6949, 25.000000, 0, 0 
1152, 576, 6937, 25.000000, 0, 0 
1154, 577, 6925, 26.000000, 0, 0 
1156, 578, 6913, 24.000000, 0, 0 
1158, 579, 6901, 25.000000, 0, 0 
1160, 580, 6889, 26.000000, 0, 0 
1162, 581, 6877, 25.000000, 0, 0 
1164, 582, 6865, 26.000000, 0, 0 
1166, 583, 6853, 25.000000, 0, 0 
1168, 584, 6841, 26.000000, 0, 0 
1170, 585, 6829, 26.000000, 0, 0 
1172, 586, 6817, 26.000000, 0, 0 
1174, 587, 6805, 27.000000, 0, 0 
1176, 588, 6793, 25.000000, 0, 0 
1178, 589, 6781, 25.000000, 0, 0 
1180, 590, 6773, 26.000000, 0, 0 
1182, 591, 6761, 26.000000, 0, 0 
1184, 592, 6749, 26.000000, 0, 0 
1186, 593, 6737, 26.000000, 0, 0 
1188, 594, 6725, 25.000000, 0, 0 
1190, 595, 6713, 25.000000, 0, 0 
1192, 596, 6705, 28.000000, 0, 0 
1194, 597, 6693, 25.000000, 0, 0 
1196, 598, 6681, 29.000000, 0, 0 
1198, 599, 6669, 25.000000, 0, 0 
1200, 600, 6657, 24.000000, 0, 0 
1202, 601, 6649, 26.000000, 0, 0 
1204, 602, 6637, 26.000000, 0, 0 
1206, 603, 6625, 25.000000, 0, 0 
1208, 604, 6613, 26.000000, 0, 0 
1210, 605, 6605, 26.000000, 0, 0 
1212, 606, 8241, 34.000000, 0, 0 
1214, 607, 6581, 28.000000, 0, 0 
1216, 608, 6573, 25.000000, 0, 0 
1218, 609, 6561, 24.000000, 0, 0 
1220, 610, 8186, 26.000000, 0, 0 
1222, 611, 8171, 27.000000, 0, 0 
1224, 612, 8161, 25.000000, 0, 0 
1226, 613, 6517, 25.000000, 0, 0 
1228, 614, 8136, 26.000000, 0, 0 
1230, 615, 8121, 27.000000, 0, 0 
1232, 616, 8106, 25.000000, 0, 0 
1234, 617, 8096, 27.000000, 0, 0 
1236, 618, 8081, 26.000000, 0, 0 
1238, 619, 8066, 27.000000, 0, 0 
1240, 620, 8056, 26.000000, 0, 0 
